date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:51:42	10664/10664	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Jun%202018%2014:02:20%20GMT	https://geekprank.com/bios/	C:/My%20Web%20Sites/bios/geekprank.com/bios/index.html	(from )
12:51:42	92/92	---M-Z	200	added ('OK')	text/plain	etag:%2230a3027-4c-56f744578fe00-gzip%22	https://geekprank.com/robots.txt		(from )
12:51:42	6772/6772	---M-Z	200	added ('OK')	text/css	etag:%2230a2feb-1a74-549050ccd5280-gzip%22	https://geekprank.com/bios/style.css	C:/My%20Web%20Sites/bios/geekprank.com/bios/style.css	(from https://geekprank.com/bios/)
12:51:42	3358/3358	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Jul%202022%2012:25:32%20GMT	https://geekprank.com/boot-device-not-found/	C:/My%20Web%20Sites/bios/geekprank.com/boot-device-not-found/index.html	(from )
12:51:43	3066/3066	---M-Z	200	added ('OK')	application/javascript	etag:%2230a2fec-bfa-57eb75eac0500-gzip%22	https://geekprank.com/bios/script.js	C:/My%20Web%20Sites/bios/geekprank.com/bios/script.js	(from https://geekprank.com/bios/)
12:51:44	293430/293430	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262f659d5-47a36%22	https://code.jquery.com/jquery-1.12.4.js	C:/My%20Web%20Sites/bios/code.jquery.com/jquery-1.12.4.js	(from https://geekprank.com/bios/)
12:51:44	61788/61788	---M--	200	added ('OK')	image/jpeg	etag:%2230a2f18-f15c-56f7457f33780%22	https://geekprank.com/images/screenshot.jpg	C:/My%20Web%20Sites/bios/geekprank.com/images/screenshot.jpg	(from https://geekprank.com/boot-device-not-found/)
12:51:44	3566/3566	---M-Z	200	added ('OK')	text/css	etag:%2230a2f9b-dee-5c451407ecc40-gzip%22	https://geekprank.com/boot-device-not-found/style.css?v=a	C:/My%20Web%20Sites/bios/geekprank.com/boot-device-not-found/stylef0b5.css	(from https://geekprank.com/boot-device-not-found/)
12:51:44	1914/1914	---M-Z	200	added ('OK')	application/javascript	etag:%2230a2f9e-77a-57ed0a4c19280-gzip%22	https://geekprank.com/boot-device-not-found/script.js	C:/My%20Web%20Sites/bios/geekprank.com/boot-device-not-found/script.js	(from https://geekprank.com/boot-device-not-found/)
12:51:44	11568/11568	---M--	200	added ('OK')	image/png	etag:%2230a2f9d-2d30-54909ab5bb280%22	https://geekprank.com/boot-device-not-found/dell.png	C:/My%20Web%20Sites/bios/geekprank.com/boot-device-not-found/dell.png	(from https://geekprank.com/boot-device-not-found/)
12:51:46	81400/81400	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2230a2fe6-13df8-54900d7dd8580%22	https://geekprank.com/bios/fonts/Perfect.eot	C:/My%20Web%20Sites/bios/geekprank.com/bios/fonts/Perfect.eot	(from https://geekprank.com/bios/style.css)
12:51:46	7004/7004	---M--	200	added ('OK')	font/woff	etag:%2230a2fe9-1b5c-54900d7dd8580%22	https://geekprank.com/bios/fonts/Perfect.woff	C:/My%20Web%20Sites/bios/geekprank.com/bios/fonts/Perfect.woff	(from https://geekprank.com/bios/style.css)
12:51:48	81192/81192	---MCZ	200	added ('OK')	font/ttf	etag:W/%2230a2fe7-13d28-54900d7dd8580%22	https://geekprank.com/bios/fonts/Perfect.ttf	C:/My%20Web%20Sites/bios/geekprank.com/bios/fonts/Perfect.ttf	(from https://geekprank.com/bios/style.css)
12:51:49	47321/47321	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2230a2fe8-b8d9-54900d7dd8580%22	https://geekprank.com/bios/fonts/Perfect.svg	C:/My%20Web%20Sites/bios/geekprank.com/bios/fonts/Perfect.svg	(from https://geekprank.com/bios/style.css)
12:51:50	81400/81400	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2230a2f97-13df8-54909ab7a3700%22	https://geekprank.com/boot-device-not-found/fonts/Perfect.eot	C:/My%20Web%20Sites/bios/geekprank.com/boot-device-not-found/fonts/Perfect.eot	(from https://geekprank.com/boot-device-not-found/style.css?v=a)
12:51:51	7004/7004	---M--	200	added ('OK')	font/woff	etag:%2230a2f9a-1b5c-54909ab7a3700%22	https://geekprank.com/boot-device-not-found/fonts/Perfect.woff	C:/My%20Web%20Sites/bios/geekprank.com/boot-device-not-found/fonts/Perfect.woff	(from https://geekprank.com/boot-device-not-found/style.css?v=a)
12:51:52	81192/81192	---MCZ	200	added ('OK')	font/ttf	etag:W/%2230a2f98-13d28-54909ab7a3700%22	https://geekprank.com/boot-device-not-found/fonts/Perfect.ttf	C:/My%20Web%20Sites/bios/geekprank.com/boot-device-not-found/fonts/Perfect.ttf	(from https://geekprank.com/boot-device-not-found/style.css?v=a)
12:51:53	47321/47321	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2230a2f99-b8d9-54909ab7a3700%22	https://geekprank.com/boot-device-not-found/fonts/Perfect.svg	C:/My%20Web%20Sites/bios/geekprank.com/boot-device-not-found/fonts/Perfect.svg	(from https://geekprank.com/boot-device-not-found/style.css?v=a)
12:51:53	169/169	---M--	200	added ('OK')	image/png	etag:%2230a2f9c-a9-54909ab5bb280%22	https://geekprank.com/boot-device-not-found/cursor.png	C:/My%20Web%20Sites/bios/geekprank.com/boot-device-not-found/cursor.png	(from https://geekprank.com/boot-device-not-found/style.css?v=a)
